H10E_onMeter_1,H10E_onMeter_2,H10E_onMeter_3,H10E_onMeter_4,H10E_onMeter_5,H10E_onMeter_6,H10E_onMeter_7,H10E_onMeter_8
1800.0,886.1366407178925,400.0,400.0,400.0,400.0,400.0,1694.9134608920408
1800.0,533.4029826585659,400.0,400.0,400.0,400.0,556.373876946193,1800.0
1800.0,400.0,400.0,400.0,400.0,400.0,548.5459190499616,1538.5142977438973
1800.0,400.0,400.0,400.0,400.0,400.0,400.0,1662.465595307135
1800.0,400.0,400.0,400.0,409.4690391825275,400.0,400.0,1686.5141421171052
1800.0,400.0,791.5860141952685,400.0,400.0,400.0,400.0,1800.0
1800.0,717.1978690712815,1051.2515144865802,400.0,400.0,400.0,400.0,1057.6990401674138
1800.0,1392.0572677806072,894.0744273240676,400.0,400.0,400.0,400.0,1131.7513711093852
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1732.5509365164608
1800.0,1800.0,400.0,400.0,400.0,457.83799944284834,400.0,1438.278950098775
1800.0,1200.1142279048418,400.0,400.0,517.9903404163877,400.0,400.0,1738.812928098784
1800.0,953.4436385319957,400.0,400.0,444.2039365136377,400.0,400.0,1800.0
1800.0,941.0007526724894,735.6088304264736,400.0,400.0,400.0,400.0,1503.0218025152683
1800.0,1592.1585720111095,461.94317849543654,400.0,417.6177832405756,418.80657653679384,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1400.3227498939802
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1415.6173081651107
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1488.7754179522415
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1053.2735059185843
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1295.8792144634185
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1768.1111488004406
1800.0,1789.8645470884276,400.0,400.0,402.4147885084938,400.0,400.0,1772.958437480355
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1499.759880272465
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,533.5415716865049,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1654.8354549907217
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1672.1090636714305
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1156.5537913185026
1800.0,1800.0,400.0,400.0,400.0,451.2479333833554,400.0,1656.800328670473
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1679.5847402583277
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1454.5534695819142
1800.0,1800.0,400.0,400.0,492.4173333677976,400.0,400.0,1742.888956024404
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1614.508119548994
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1777.3516290085174
1800.0,1800.0,400.0,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,873.8714198254077,400.0,400.0,400.0,400.0,1800.0
1800.0,1800.0,1347.8232539209455,400.0,400.0,400.0,400.0,1274.7076159063477
1800.0,1800.0,1800.0,400.0,400.0,400.0,400.0,1475.769770900913
1800.0,1800.0,1800.0,400.0,400.0,400.0,400.0,1757.7275204663915
1800.0,1800.0,1800.0,400.0,400.0,400.0,400.0,1537.2258591529767
1800.0,1800.0,1800.0,400.0,400.0,400.0,470.2955673160076,1662.2046683760998
1800.0,1800.0,1800.0,400.0,400.0,400.0,582.9125402861815,1800.0
1800.0,1800.0,1800.0,400.0,400.0,400.0,621.4971440551305,1736.9896688548886
